acc,stanford.acc,ID
MG941661,MG941661,NA
MG941662,MG941662,NA
MG941663,MG941663,NA
MG941664,MG941664,NA
MG941665,MG941665,NA
MG941666,MG941666,NA
MG941667,MG941667,NA
MG941668,MG941668,NA
MG941669,MG941669,NA
MG941670,MG941670,NA
MG941671,MG941671,NA
MG941672,MG941672,NA
MG941673,MG941673,NA
MG941674,MG941674,NA
MG941675,MG941675,NA
MG941676,MG941676,NA
MG941677,MG941677,NA
MG941678,MG941678,NA
MG941679,MG941679,NA
MG941680,MG941680,NA
MG941681,MG941681,NA
MG941682,MG941682,NA
MG941683,MG941683,NA
MG941684,MG941684,NA
MG941685,MG941685,NA
MG941686,MG941686,NA
MG941687,MG941687,NA
MG941688,MG941688,NA
MG941689,MG941689,NA
MG941690,MG941690,NA
MG941691,MG941691,NA
MG941692,MG941692,NA
MG941693,MG941693,NA
MG941694,MG941694,NA
MG941695,MG941695,NA
MG941696,MG941696,NA
MG941697,MG941697,NA
MG941698,MG941698,NA
MG941699,MG941699,NA
MG941700,MG941700,NA
MG941701,MG941701,NA
MG941702,MG941702,NA
MG941703,MG941703,NA
MG941704,MG941704,NA
MG941705,MG941705,NA
MG941706,MG941706,NA
MG941707,MG941707,NA
MG941708,MG941708,NA
MG941709,MG941709,NA
MG941710,MG941710,NA
MG941711,MG941711,NA
MG941712,MG941712,NA
MG941713,MG941713,NA
MG941714,MG941714,NA
MG941715,MG941715,NA
MG941716,MG941716,NA
MG941717,MG941717,NA
MG941718,MG941718,NA
MG941719,MG941719,NA
MG941720,MG941720,NA
MG941721,MG941721,NA
MG941722,MG941722,NA
MG941723,MG941723,NA
MG941724,MG941724,NA
MG941725,MG941725,NA
MG941726,MG941726,NA
MG941727,MG941727,NA
MG941728,MG941728,NA
MG941729,MG941729,NA
MG941730,MG941730,NA
MG941731,MG941731,NA
MG941732,MG941732,NA
MG941733,MG941733,NA
MG941734,MG941734,NA
MG941735,MG941735,NA
MG941736,MG941736,NA
MG941737,MG941737,NA
MG941738,MG941738,NA
MG941739,MG941739,NA
MG941740,MG941740,NA
MG941741,MG941741,NA
MG941742,MG941742,NA
MG941743,MG941743,NA
MG941744,MG941744,NA
MG941745,MG941745,NA
MG941746,MG941746,NA
MG941747,MG941747,NA
MG941748,MG941748,NA
MG941749,MG941749,NA
MG941750,MG941750,NA
MG941751,MG941751,NA
MG941752,MG941752,NA
MG941753,MG941753,NA
MG941754,MG941754,NA
MG941755,MG941755,NA
MG941756,MG941756,NA
MG941757,MG941757,NA
MG941758,MG941758,NA
MG941759,MG941759,NA
MG941760,MG941760,NA
MG941761,MG941761,NA
MG941762,MG941762,NA
MG941763,MG941763,NA
MG941764,MG941764,NA
MG941765,MG941765,NA
MG941766,MG941766,NA
MG941767,MG941767,NA
MG941768,MG941768,NA
MG941769,MG941769,NA
MG941770,MG941770,NA
MG941771,MG941771,NA
MG941772,MG941772,NA
MG941773,MG941773,NA
MG941774,MG941774,NA
MG941775,MG941775,NA
MG941776,MG941776,NA
MG941777,MG941777,NA
MG941778,MG941778,NA
MG941779,MG941779,NA
MG941780,MG941780,NA
MG941781,MG941781,NA
MG941782,MG941782,NA
MG941783,MG941783,NA
MG941784,MG941784,NA
MG941785,MG941785,NA
MG941786,MG941786,NA
MG941787,MG941787,NA
MG941788,MG941788,NA
MG941789,MG941789,NA
MG941790,MG941790,NA
MG941791,MG941791,NA
MG941792,MG941792,NA
MG941793,MG941793,NA
MG941794,MG941794,NA
MG941795,MG941795,NA
MG941796,MG941796,NA
MG941797,MG941797,NA
MG941798,MG941798,NA
MG941799,MG941799,NA
MG941800,MG941800,NA
MG941801,MG941801,NA
MG941802,MG941802,NA
MG941803,MG941803,NA
MG941804,MG941804,NA
MG941805,MG941805,NA
MG941806,MG941806,NA
MG941807,MG941807,NA
MG941808,MG941808,NA
MG941809,MG941809,NA
MG941810,MG941810,NA
MG941811,MG941811,NA
MG941812,MG941812,NA
MG941813,MG941813,NA
MG941814,MG941814,NA
MG941815,MG941815,NA
MG941816,MG941816,NA
MG941817,MG941817,NA
MG941818,MG941818,NA
MG941819,MG941819,NA
MG941820,MG941820,NA
MG941821,MG941821,NA
MG941822,MG941822,NA
MG941823,MG941823,NA
MG941824,MG941824,NA
MG941825,MG941825,NA
MG941826,MG941826,NA
MG941827,MG941827,NA
MG941828,MG941828,NA
MG941829,MG941829,NA
MG941830,MG941830,NA
MG941831,MG941831,NA
MG941832,MG941832,NA
MG941833,MG941833,NA
MG941834,MG941834,NA
MG941835,MG941835,NA
MG941836,MG941836,NA
MG941837,MG941837,NA
MG941838,MG941838,NA
MG941839,MG941839,NA
MG941840,MG941840,NA
MG941841,MG941841,NA
MG941842,MG941842,NA
MG941843,MG941843,NA
MG941844,MG941844,NA
MG941845,MG941845,NA
MG941846,MG941846,NA
MG941847,MG941847,NA
MG941848,MG941848,NA
MG941849,MG941849,NA
MG941850,MG941850,NA
MG941851,MG941851,NA
MG941852,MG941852,NA
MG941853,MG941853,NA
MG941854,MG941854,NA
MG941855,MG941855,NA
MG941856,MG941856,NA
MG941857,MG941857,NA
MG941858,MG941858,NA
MG941859,MG941859,NA
MG941860,MG941860,NA
MG941861,MG941861,NA
MG941862,MG941862,NA
MG941863,MG941863,NA
MG941864,MG941864,NA
MG941865,MG941865,NA
MG941866,MG941866,NA
MG941867,MG941867,NA
MG941868,MG941868,NA
MG941869,MG941869,NA
MG941870,MG941870,NA
MG941871,MG941871,NA
MG941872,MG941872,NA
MG941873,MG941873,NA
MG941874,MG941874,NA
MG941875,MG941875,NA
MG941876,MG941876,NA
MG941877,MG941877,NA
MG941878,MG941878,NA
MG941879,MG941879,NA
MG941880,MG941880,NA
MG941881,MG941881,NA
MG941882,MG941882,NA
MG941883,MG941883,NA
MG941884,MG941884,NA
MG941885,MG941885,NA
MG941886,MG941886,NA
MG941887,MG941887,NA
MG941888,MG941888,NA
MG941889,MG941889,NA
MG941890,MG941890,NA
MG941891,MG941891,NA
MG941892,MG941892,NA
MG941893,MG941893,NA
MG941894,MG941894,NA
MG941895,MG941895,NA
MG941896,MG941896,NA
MG941897,MG941897,NA
MG941898,MG941898,NA
MG941899,MG941899,NA
MG941900,MG941900,NA
MG941901,MG941901,NA
MG941902,MG941902,NA
MG941903,MG941903,NA
MG941904,MG941904,NA
MG941905,MG941905,NA
MG941906,MG941906,NA
MG941907,MG941907,NA
MG941908,MG941908,NA
MG941909,MG941909,NA
MG941910,MG941910,NA
MG941911,MG941911,NA
MG941912,MG941912,NA
MG941913,MG941913,NA
MG941914,MG941914,NA
MG941915,MG941915,NA
MG941916,MG941916,NA
MG941917,MG941917,NA
MG941918,MG941918,NA
MG941919,MG941919,NA
MG941920,MG941920,NA
MG941921,MG941921,NA
MG941922,MG941922,NA
MG941923,MG941923,NA
MG941924,MG941924,NA
MG941925,MG941925,NA
MG941926,MG941926,NA
MG941927,MG941927,NA
MG941928,MG941928,NA
MG941929,MG941929,NA
MG941930,MG941930,NA
MG941931,MG941931,NA
MG941932,MG941932,NA
MG941933,MG941933,NA
MG941934,MG941934,NA
MG941935,MG941935,NA
MG941936,MG941936,NA
MG941937,MG941937,NA
MG941938,MG941938,NA
MG941939,MG941939,NA
MG941940,MG941940,NA
MG941941,MG941941,NA
MG941942,MG941942,NA
MG941943,MG941943,NA
MG941944,MG941944,NA
MG941945,MG941945,NA
MG941946,MG941946,NA
MG941947,MG941947,NA
MG941948,MG941948,NA
MG941949,MG941949,NA
MG941950,MG941950,NA
MG941951,MG941951,NA
MG941952,MG941952,NA
MG941953,MG941953,NA
MG941954,MG941954,NA
MG941955,MG941955,NA
MG941956,MG941956,NA
MG941957,MG941957,NA
MG941958,MG941958,NA
MG941959,MG941959,NA
MG941960,MG941960,NA
MG941961,MG941961,NA
MG941962,MG941962,NA
MG941963,MG941963,NA
MG941964,MG941964,NA
MG941965,MG941965,NA
MG941966,MG941966,NA
MG941967,MG941967,NA
MG941968,MG941968,NA
MG941969,MG941969,NA
MG941970,MG941970,NA
MG941971,MG941971,NA
MG941972,MG941972,NA
MG941973,MG941973,NA
MG941974,MG941974,NA
MG941975,MG941975,NA
MG941976,MG941976,NA
MG941977,MG941977,NA
MG941978,MG941978,NA
MG941979,MG941979,NA
MG941980,MG941980,NA
MG941981,MG941981,NA
MG941982,MG941982,NA
MG941983,MG941983,NA
MG941984,MG941984,NA
MG941985,MG941985,NA
MG941986,MG941986,NA
MG941987,MG941987,NA
MG941988,MG941988,NA
MG941989,MG941989,NA
MG941990,MG941990,NA
MG941991,MG941991,NA
MG941992,MG941992,NA
MG941993,MG941993,NA
MG941994,MG941994,NA
MG941995,MG941995,NA
MG941996,MG941996,NA
MG941997,MG941997,NA
MG941998,MG941998,NA
MG941999,MG941999,NA
MG942000,MG942000,NA
MG942001,MG942001,NA
MG942002,MG942002,NA
MG942003,MG942003,NA
MG942004,MG942004,NA
MG942005,MG942005,NA
MG942006,MG942006,NA
MG942007,MG942007,NA
MG942008,MG942008,NA
MG942009,MG942009,NA
MG942010,MG942010,NA
MG942011,MG942011,NA
MG942012,MG942012,NA
MG942013,MG942013,NA
MG942014,MG942014,NA
MG942015,MG942015,NA
MG942016,MG942016,NA
MG942017,MG942017,NA
MG942018,MG942018,NA
MG942019,MG942019,NA
MG942020,MG942020,NA
MG942021,MG942021,NA
MG942022,MG942022,NA
MG942023,MG942023,NA
MG942024,MG942024,NA
MG942025,MG942025,NA
MG942026,MG942026,NA
MG942027,MG942027,NA
MG942028,MG942028,NA
MG942029,MG942029,NA
MG942030,MG942030,NA
MG942031,MG942031,NA
MG942032,MG942032,NA
MG942033,MG942033,NA
MG942034,MG942034,NA
MG942035,MG942035,NA
MG942036,MG942036,NA
MG942037,MG942037,NA
MG942038,MG942038,NA
MG942039,MG942039,NA
MG942040,MG942040,NA
MG942041,MG942041,NA
MG942042,MG942042,NA
MG942043,MG942043,NA
MG942044,MG942044,NA
MG942045,MG942045,NA
MG942046,MG942046,NA
MG942047,MG942047,NA
MG942048,MG942048,NA
MG942049,MG942049,NA
MG942050,MG942050,NA
MG942051,MG942051,NA
MG942052,MG942052,NA
MG942053,MG942053,NA
MG942054,MG942054,NA
MG942055,MG942055,NA
MG942056,MG942056,NA
MG942057,MG942057,NA
MG942058,MG942058,NA
MG942059,MG942059,NA
MG942060,MG942060,NA
MG942061,MG942061,NA
MG942062,MG942062,NA
MG942063,MG942063,NA
MG942064,MG942064,NA
MG942065,MG942065,NA
MG942066,MG942066,NA
MG942067,MG942067,NA
MG942068,MG942068,NA
MG942069,MG942069,NA
MG942070,MG942070,NA
MG942071,MG942071,NA
MG942072,MG942072,NA
MG942073,MG942073,NA
MG942074,MG942074,NA
MG942075,MG942075,NA
MG942076,MG942076,NA
MG942077,MG942077,NA
MG942078,MG942078,NA
MG942079,MG942079,NA
MG942080,MG942080,NA
MG942081,MG942081,NA
MG942082,MG942082,NA
MG942083,MG942083,NA
MG942084,MG942084,NA
MG942085,MG942085,NA
MG942086,MG942086,NA
MG942087,MG942087,NA
MG942088,MG942088,NA
MG942089,MG942089,NA
MG942090,MG942090,NA
MG942091,MG942091,NA
MG942092,MG942092,NA
MG942093,MG942093,NA
MG942094,MG942094,NA
MG942095,MG942095,NA
MG942096,MG942096,NA
MG942097,MG942097,NA
MG942098,MG942098,NA
MG942099,MG942099,NA
MG942100,MG942100,NA
MG942101,MG942101,NA
MG942102,MG942102,NA
MG942103,MG942103,NA
MG942104,MG942104,NA
MG942105,MG942105,NA
MG942106,MG942106,NA
MG942107,MG942107,NA
MG942108,MG942108,NA
MG942109,MG942109,NA
MG942110,MG942110,NA
MG942111,MG942111,NA
MG942112,MG942112,NA
MG942113,MG942113,NA
MG942114,MG942114,NA
MG942115,MG942115,NA
MG942116,MG942116,NA
MG942117,MG942117,NA
MG942118,MG942118,NA
MG942119,MG942119,NA
MG942120,MG942120,NA
MG942121,MG942121,NA
MG942122,MG942122,NA
MG942123,MG942123,NA
MG942124,MG942124,NA
MG942125,MG942125,NA
MG942126,MG942126,NA
MG942127,MG942127,NA
MG942128,MG942128,NA
MG942129,MG942129,NA
MG942130,MG942130,NA
MG942131,MG942131,NA
MG942132,MG942132,NA
MG942133,MG942133,NA
MG942134,MG942134,NA
MG942135,MG942135,NA
MG942136,MG942136,NA
MG942137,MG942137,NA
MG942138,MG942138,NA
MG942139,MG942139,NA
MG942140,MG942140,NA
MG942141,MG942141,NA
MG942142,MG942142,NA
MG942143,MG942143,NA
MG942144,MG942144,NA
MG942145,MG942145,NA
MG942146,MG942146,NA
MG942147,MG942147,NA
MG942148,MG942148,NA
MG942149,MG942149,NA
MG942150,MG942150,NA
MG942151,MG942151,NA
MG942152,MG942152,NA
MG942153,MG942153,NA
MG942154,MG942154,NA
MG942155,MG942155,NA
MG942156,MG942156,NA
MG942157,MG942157,NA
MG942158,MG942158,NA
MG942159,MG942159,NA
MG942160,MG942160,NA
MG942161,MG942161,NA
MG942162,MG942162,NA
MG942163,MG942163,NA
MG942164,MG942164,NA
MG942165,MG942165,NA
MG942166,MG942166,NA
MG942167,MG942167,NA
MG942168,MG942168,NA
MG942169,MG942169,NA
MG942170,MG942170,NA
MG942171,MG942171,NA
MG942172,MG942172,NA
MG942173,MG942173,NA
MG942174,MG942174,NA
MG942175,MG942175,NA
MG942176,MG942176,NA
MG942177,MG942177,NA
MG942178,MG942178,NA
MG942179,MG942179,NA
MG942180,MG942180,NA
MG942181,MG942181,NA
MG942182,MG942182,NA
MG942183,MG942183,NA
MG942184,MG942184,NA
MG942185,MG942185,NA
MG942186,MG942186,NA
MG942187,MG942187,NA
MG942188,MG942188,NA
MG942189,MG942189,NA
MG942190,MG942190,NA
MG942191,MG942191,NA
MG942192,MG942192,NA
MG942193,MG942193,NA
MG942194,MG942194,NA
MG942195,MG942195,NA
MG942196,MG942196,NA
MG942197,MG942197,NA
MG942198,MG942198,NA
MG942199,MG942199,NA
MG942200,MG942200,NA
MG942201,MG942201,NA
MG942202,MG942202,NA
MG942203,MG942203,NA
MG942204,MG942204,NA
MG942205,MG942205,NA
MG942206,MG942206,NA
MG942207,MG942207,NA
MG942208,MG942208,NA
MG942209,MG942209,NA
MG942210,MG942210,NA
MG942211,MG942211,NA
MG942212,MG942212,NA
MG942213,MG942213,NA
MG942214,MG942214,NA
MG942215,MG942215,NA
MG942216,MG942216,NA
MG942217,MG942217,NA
MG942218,MG942218,NA
MG942219,MG942219,NA
MG942220,MG942220,NA
MG942221,MG942221,NA
MG942222,MG942222,NA
MG942223,MG942223,NA
MG942224,MG942224,NA
MG942225,MG942225,NA
MG942226,MG942226,NA
MG942227,MG942227,NA
MG942228,MG942228,NA
MG942229,MG942229,NA
MG942230,MG942230,NA
MG942231,MG942231,NA
MG942232,MG942232,NA
MG942233,MG942233,NA
MG942234,MG942234,NA
MG942235,MG942235,NA
MG942236,MG942236,NA
MG942237,MG942237,NA
MG942238,MG942238,NA
MG942239,MG942239,NA
MG942240,MG942240,NA
MG942241,MG942241,NA
MG942242,MG942242,NA
MG942243,MG942243,NA
MG942244,MG942244,NA
MG942245,MG942245,NA
MG942246,MG942246,NA
MG942247,MG942247,NA
MG942248,MG942248,NA
MG942249,MG942249,NA
MG942250,MG942250,NA
MG942251,MG942251,NA
MG942252,MG942252,NA
MG942253,MG942253,NA
MG942254,MG942254,NA
MG942255,MG942255,NA
MG942256,MG942256,NA
MG942257,MG942257,NA
MG942258,MG942258,NA
MG942259,MG942259,NA
MG942260,MG942260,NA
MG942261,MG942261,NA
MG942262,MG942262,NA
MG942263,MG942263,NA
MG942264,MG942264,NA
MG942265,MG942265,NA
MG942266,MG942266,NA
MG942267,MG942267,NA
MG942268,MG942268,NA
MG942269,MG942269,NA
MG942270,MG942270,NA
MG942271,MG942271,NA
MG942272,MG942272,NA
MG942273,MG942273,NA
MG942274,MG942274,NA
MG942275,MG942275,NA
MG942276,MG942276,NA
MG942277,MG942277,NA
MG942278,MG942278,NA
MG942279,MG942279,NA
MG942280,MG942280,NA
MG942281,MG942281,NA
MG942282,MG942282,NA
MG942283,MG942283,NA
MG942284,MG942284,NA
MG942285,MG942285,NA
MG942286,MG942286,NA
MG942287,MG942287,NA
MG942288,MG942288,NA
MG942289,MG942289,NA
MG942290,MG942290,NA
MG942291,MG942291,NA
MG942292,MG942292,NA
MG942293,MG942293,NA
MG942294,MG942294,NA
MG942295,MG942295,NA
MG942296,MG942296,NA
MG942297,MG942297,NA
MG942298,MG942298,NA
MG942299,MG942299,NA
MG942300,MG942300,NA
MG942301,MG942301,NA
MG942302,MG942302,NA
MG942303,MG942303,NA
MG942304,MG942304,NA
MG942305,MG942305,NA
MG942306,MG942306,NA
MG942307,MG942307,NA
MG942308,MG942308,NA
MG942309,MG942309,NA
MG942310,MG942310,NA
MG942311,MG942311,NA
MG942312,MG942312,NA
MG942313,MG942313,NA
MG942314,MG942314,NA
MG942315,MG942315,NA
MG942316,MG942316,NA
MG942317,MG942317,NA
MG942318,MG942318,NA
MG942319,MG942319,NA
MG942320,MG942320,NA
MG942321,MG942321,NA
MG942322,MG942322,NA
MG942323,MG942323,NA
MG942324,MG942324,NA
MG942325,MG942325,NA
MG942326,MG942326,NA
MG942327,MG942327,NA
MG942328,MG942328,NA
MG942329,MG942329,NA
MG942330,MG942330,NA
MG942331,MG942331,NA
MG942332,MG942332,NA
MG942333,MG942333,NA
MG942334,MG942334,NA
MG942335,MG942335,NA
MG942336,MG942336,NA
MG942337,MG942337,NA
MG942338,MG942338,NA
MG942339,MG942339,NA
MG942340,MG942340,NA
MG942341,MG942341,NA
MG942342,MG942342,NA
MG942343,MG942343,NA
MG942344,MG942344,NA
MG942345,MG942345,NA
MG942346,MG942346,NA
MG942347,MG942347,NA
MG942348,MG942348,NA
MG942349,MG942349,NA
MG942350,MG942350,NA
MG942351,MG942351,NA
MG942352,MG942352,NA
MG942353,MG942353,NA
MG942354,MG942354,NA
MG942355,MG942355,NA
MG942356,MG942356,NA
MG942357,MG942357,NA
MG942358,MG942358,NA
MG942359,MG942359,NA
MG942360,MG942360,NA
MG942361,MG942361,NA
MG942362,MG942362,NA
MG942363,MG942363,NA
MG942364,MG942364,NA
MG942365,MG942365,NA
MG942366,MG942366,NA
MG942367,MG942367,NA
MG942368,MG942368,NA
MG942369,MG942369,NA
MG942370,MG942370,NA
MG942371,MG942371,NA
MG942372,MG942372,NA
MG942373,MG942373,NA
MG942374,MG942374,NA
MG942375,MG942375,NA
MG942376,MG942376,NA
MG942377,MG942377,NA
MG942378,MG942378,NA
MG942379,MG942379,NA
MG942380,MG942380,NA
MG942381,MG942381,NA
MG942382,MG942382,NA
MG942383,MG942383,NA
MG942384,MG942384,NA
MG942385,MG942385,NA
MG942386,MG942386,NA
MG942387,MG942387,NA
MG942388,MG942388,NA
MG942389,MG942389,NA
MG942390,MG942390,NA
MG942391,MG942391,NA
MG942392,MG942392,NA
MG942393,MG942393,NA
MG942394,MG942394,NA
MG942395,MG942395,NA
MG942396,MG942396,NA
MG942397,MG942397,NA
MG942398,MG942398,NA
MG942399,MG942399,NA
MG942400,MG942400,NA
MG942401,MG942401,NA
MG942402,MG942402,NA
MG942403,MG942403,NA
MG942404,MG942404,NA
MG942405,MG942405,NA
MG942406,MG942406,NA
MG942407,MG942407,NA
MG942408,MG942408,NA
MG942409,MG942409,NA
MG942410,MG942410,NA
MG942411,MG942411,NA
MG942412,MG942412,NA
MG942413,MG942413,NA
MG942414,MG942414,NA
MG942415,MG942415,NA
MG942416,MG942416,NA
MG942417,MG942417,NA
MG942418,MG942418,NA
MG942419,MG942419,NA
MG942420,MG942420,NA
MG942421,MG942421,NA
MG942422,MG942422,NA
MG942423,MG942423,NA
MG942424,MG942424,NA
MG942425,MG942425,NA
MG942426,MG942426,NA
MG942427,MG942427,NA
MG942428,MG942428,NA
MG942429,MG942429,NA
MG942430,MG942430,NA
MG942431,MG942431,NA
MG942432,MG942432,NA
MG942433,MG942433,NA
MG942434,MG942434,NA
MG942435,MG942435,NA
MG942436,MG942436,NA
MG942437,MG942437,NA
MG942438,MG942438,NA
MG942439,MG942439,NA
MG942440,MG942440,NA
MG942441,MG942441,NA
MG942442,MG942442,NA
MG942443,MG942443,NA
MG942444,MG942444,NA
MG942445,MG942445,NA
MG942446,MG942446,NA
MG942447,MG942447,NA
MG942448,MG942448,NA
MG942449,MG942449,NA
MG942450,MG942450,NA
MG942451,MG942451,NA
MG942452,MG942452,NA
MG942453,MG942453,NA
MG942454,MG942454,NA
MG942455,MG942455,NA
MG942456,MG942456,NA
MG942457,MG942457,NA
MG942458,MG942458,NA
MG942459,MG942459,NA
MG942460,MG942460,NA
MG942461,MG942461,NA
MG942462,MG942462,NA
MG942463,MG942463,NA
MG942464,MG942464,NA
MG942465,MG942465,NA
MG942466,MG942466,NA
MG942467,MG942467,NA
MG942468,MG942468,NA
MG942469,MG942469,NA
MG942470,MG942470,NA
MG942471,MG942471,NA
MG942472,MG942472,NA
MG942473,MG942473,NA
MG942474,MG942474,NA
MG942475,MG942475,NA
MG942476,MG942476,NA
MG942477,MG942477,NA
MG942478,MG942478,NA
MG942479,MG942479,NA
MG942480,MG942480,NA
MG942481,MG942481,NA
MG942482,MG942482,NA
MG942483,MG942483,NA
MG942484,MG942484,NA
MG942485,MG942485,NA
MG942486,MG942486,NA
MG942487,MG942487,NA
MG942488,MG942488,NA
MG942489,MG942489,NA
MG942490,MG942490,NA
MG942491,MG942491,NA
MG942492,MG942492,NA
MG942493,MG942493,NA
MG942494,MG942494,NA
MG942495,MG942495,NA
MG942496,MG942496,NA
MG942497,MG942497,NA
MG942498,MG942498,NA
MG942499,MG942499,NA
MG942500,MG942500,NA
MG942501,MG942501,NA
MG942502,MG942502,NA
MG942503,MG942503,NA
MG942504,MG942504,NA
MG942505,MG942505,NA
MG942506,MG942506,NA
MG942507,MG942507,NA
MG942508,MG942508,NA
MG942509,MG942509,NA
MG942510,MG942510,NA
MG942511,MG942511,NA
MG942512,MG942512,NA
MG942513,MG942513,NA
MG942514,MG942514,NA
MG942515,MG942515,NA
MG942516,MG942516,NA
MG942517,MG942517,NA
MG942518,MG942518,NA
MG942519,MG942519,NA
MG942520,MG942520,NA
MG942521,MG942521,NA
MG942522,MG942522,NA
MG942523,MG942523,NA
MG942524,MG942524,NA
MG942525,MG942525,NA
MG942526,MG942526,NA
MG942527,MG942527,NA
MG942528,MG942528,NA
MG942529,MG942529,NA
MG942530,MG942530,NA
MG942531,MG942531,NA
MG942532,MG942532,NA
MG942533,MG942533,NA
MG942534,MG942534,NA
MG942535,MG942535,NA
MG942536,MG942536,NA
MG942537,MG942537,NA
MG942538,MG942538,NA
MG942539,MG942539,NA
MG942540,MG942540,NA
MG942541,MG942541,NA
MG942542,MG942542,NA
MG942543,MG942543,NA
MG942544,MG942544,NA
MG942545,MG942545,NA
MG942546,MG942546,NA
MG942547,MG942547,NA
MG942548,MG942548,NA
MG942549,MG942549,NA
MG942550,MG942550,NA
MG942551,MG942551,NA
MG942552,MG942552,NA
MG942553,MG942553,NA
MG942554,MG942554,NA
MG942555,MG942555,NA
MG942556,MG942556,NA
MG942557,MG942557,NA
MG942558,MG942558,NA
MG942559,MG942559,NA
MG942560,MG942560,NA
MG942561,MG942561,NA
MG942562,MG942562,NA
MG942563,MG942563,NA
MG942564,MG942564,NA
MG942565,MG942565,NA
MG942566,MG942566,NA
MG942567,MG942567,NA
MG942568,MG942568,NA
MG942569,MG942569,NA
MG942570,MG942570,NA
MG942571,MG942571,NA
MG942572,MG942572,NA
MG942573,MG942573,NA
MG942574,MG942574,NA
MG942575,MG942575,NA
MG942576,MG942576,NA
MG942577,MG942577,NA
MG942578,MG942578,NA
MG942579,MG942579,NA
MG942580,MG942580,NA
MG942581,MG942581,NA
MG942582,MG942582,NA
MG942583,MG942583,NA
MG942584,MG942584,NA
MG942585,MG942585,NA
MG942586,MG942586,NA
MG942587,MG942587,NA
MG942588,MG942588,NA
MG942589,MG942589,NA
MG942590,MG942590,NA
MG942591,MG942591,NA
MG942592,MG942592,NA
MG942593,MG942593,NA
MG942594,MG942594,NA
MG942595,MG942595,NA
MG942596,MG942596,NA
MG942597,MG942597,NA
MG942598,MG942598,NA
MG942599,MG942599,NA
MG942600,MG942600,NA
MG942601,MG942601,NA
MG942602,MG942602,NA
MG942603,MG942603,NA
MG942604,MG942604,NA
MG942605,MG942605,NA
MG942606,MG942606,NA
MG942607,MG942607,NA
MG942608,MG942608,NA
MG942609,MG942609,NA
MG942610,MG942610,NA
MG942611,MG942611,NA
MG942612,MG942612,NA
MG942613,MG942613,NA
MG942614,MG942614,NA
MG942615,MG942615,NA
MG942616,MG942616,NA
MG942617,MG942617,NA
MG942618,MG942618,NA
MG942619,MG942619,NA
MG942620,MG942620,NA
MG942621,MG942621,NA
MG942622,MG942622,NA
MG942623,MG942623,NA
MG942624,MG942624,NA
MG942625,MG942625,NA
MG942626,MG942626,NA
MG942627,MG942627,NA
MG942628,MG942628,NA
MG942629,MG942629,NA
MG942630,MG942630,NA
MG942631,MG942631,NA
